id,date,pred_sales
1805722,2015-10-13,619.45192075
1806759,2015-10-13,139.29898774999998
1805811,2015-10-13,222.387312625
1805229,2015-10-13,484.6182191250001
1805671,2015-10-13,81.7776875
1806195,2015-10-13,19.8436249875
1806189,2015-10-13,10.318275
1806612,2015-10-13,26.7087899875
1806476,2015-10-13,8.3875
1806431,2015-10-13,401.24487487499994
1805710,2015-10-13,90.29968749999998
1805405,2015-10-13,253.02418749999998
1805322,2015-10-13,178.31068712500002
1806761,2015-10-13,102.49007495000001
1805609,2015-10-13,0.85
1806519,2015-10-13,17.261450000000004
1805662,2015-10-13,0.125
1806192,2015-10-13,2338.678175
1806196,2015-10-13,1157.5227125000001
1806337,2015-10-13,23.206287499999995
1805436,2015-10-13,6.7625
1806889,2015-10-13,1205.9962
1805291,2015-10-13,0.3125
1805561,2015-10-13,34.357999837499996
1806800,2015-10-13,0.3125
1806089,2015-10-13,2.9125
1806745,2015-10-13,0.0
1806351,2015-10-13,2069.5664500000003
1805804,2015-10-13,117.65607517500003
1806536,2015-10-13,2.4625
1806313,2015-10-13,313.06892725
1805409,2015-10-13,1742.6625
1806134,2015-10-13,125.18285035000001
1805821,2015-10-13,475.1066752499999
1806235,2015-10-13,40.90825
1806193,2015-10-13,0.0625
1805323,2015-10-13,209.89505749999998
1806356,2015-10-13,3.375
1805478,2015-10-13,14.261125000000002
1806894,2015-10-13,4558.2200625
1805541,2015-10-13,3444.4062624999997
1806846,2015-10-13,2948.9050500000003
1806399,2015-10-13,3343.2616000000007
1806515,2015-10-13,150.7702135124999
1806654,2015-10-13,3564.2814874999995
1805234,2015-10-13,4.1625
1805846,2015-10-13,0.8625
1805678,2015-10-13,4.3
1805418,2015-10-13,4.633225
1805208,2015-10-13,264.04117525
1805205,2015-10-13,4.6875
1805225,2015-10-13,1.175
1806430,2015-10-13,420.6047490000001
1806093,2015-10-13,1433.0998249999998
1806223,2015-10-13,0.5375
1806320,2015-10-13,3.5758499974999998
1806425,2015-10-13,1383.9285375
1806333,2015-10-13,2142.7618625
1805737,2015-10-13,101.83124512499998
1806754,2015-10-13,0.3375
1805363,2015-10-13,4.4511125
1806265,2015-10-13,162.07727512499997
1806401,2015-10-13,1.7125
1805594,2015-10-13,7.75655
1805414,2015-10-13,0.575
1805976,2015-10-13,278.048250125
1805911,2015-10-13,107.6772375
1805979,2015-10-13,27.115
1806140,2015-10-13,0.3875
1805184,2015-10-13,192.52165
1806904,2015-10-13,151.35074999999998
1805504,2015-10-13,307.5675875
1805983,2015-10-13,294.14440612500005
1805474,2015-10-13,50.75685002499999
1806420,2015-10-13,19.579625
1806777,2015-10-13,5.9
1806685,2015-10-13,0.1
1806154,2015-10-13,1.8
1806205,2015-10-13,23.91453245
1805706,2015-10-13,3654.4863124999997
1806022,2015-10-13,0.075
1805730,2015-10-13,1057.675
1806792,2015-10-13,202.4181
1805485,2015-10-13,93.17156257499998
1806808,2015-10-13,190.63330000000002
1806113,2015-10-13,2.3625
1805768,2015-10-13,208.295325125
1805803,2015-10-13,240.72526274999996
1806677,2015-10-13,10.425
1806250,2015-10-13,223.65900000000002
1805281,2015-10-13,13.628600012499998
1806907,2015-10-13,391.88976175000005
1805359,2015-10-13,151.75585001249993
1808287,2015-10-14,21.4513874875
1808378,2015-10-14,381.84276250000005
1807690,2015-10-14,34.233225000000004
1807239,2015-10-14,8.1
1807266,2015-10-14,4.594174998750001
1808172,2015-10-14,4366.1091
1807242,2015-10-14,1057.0213749999998
1808299,2015-10-14,32.1055499875
1807137,2015-10-14,250.63747525
1807888,2015-10-14,16.9515875
1808237,2015-10-14,9.1375
1808212,2015-10-14,493.2639728750003
1807129,2015-10-14,23.753425
1807156,2015-10-14,130.020514275
1807113,2015-10-14,5.25
1807043,2015-10-14,86.8769873125
1807816,2015-10-14,147.72621275
1807824,2015-10-14,153.560349875
1807022,2015-10-14,1605.8638725
1807039,2015-10-14,492.20699249999996
1807469,2015-10-14,5.0121250037500005
1807443,2015-10-14,2.925
1808467,2015-10-14,0.0625
1807616,2015-10-14,1323.3552600000003
1807073,2015-10-14,0.525
1808683,2015-10-14,39.972612549999994
1807106,2015-10-14,0.875
1807911,2015-10-14,14.1
1808706,2015-10-14,560.53867575
1808280,2015-10-14,5119.097625
1807641,2015-10-14,4.2875
1807837,2015-10-14,0.4
1808453,2015-10-14,7.2875
1808555,2015-10-14,1.675
1808414,2015-10-14,1.95
1807689,2015-10-14,106.55373750000001
1807907,2015-10-14,2.725
1808291,2015-10-14,10.275
1808663,2015-10-14,86.0390751375
1806953,2015-10-14,475.6050252499999
1807612,2015-10-14,0.025
1807146,2015-10-14,4.025
1808460,2015-10-14,27.560362500000007
1807447,2015-10-14,0.1375
1808564,2015-10-14,7.866737498750001
1807583,2015-10-14,928.53696275
1807417,2015-10-14,449.32815025
1807050,2015-10-14,1652.4902246249999
1807454,2015-10-14,99.0690875
1808135,2015-10-14,8.438649999999999
1807722,2015-10-14,38.549775
1807939,2015-10-14,0.175
1807231,2015-10-14,5.7625
1807312,2015-10-14,0.0375
1808274,2015-10-14,37.5376875
1807575,2015-10-14,4.7875
1808407,2015-10-14,1149.315725
1808213,2015-10-14,437.0098127500002
1808498,2015-10-14,70.63951277499999
1807396,2015-10-14,4.7008499975
1808439,2015-10-14,208.96533749999998
1807314,2015-10-14,3326.8497124999994
1807919,2015-10-14,0.9
1808565,2015-10-14,7.6125
1808195,2015-10-14,1.475
1807033,2015-10-14,20.44825
1807784,2015-10-14,69.13597505
1807904,2015-10-14,2.1375
1808679,2015-10-14,41.824412525
1807373,2015-10-14,104.88406239999999
1808549,2015-10-14,0.3875
1807671,2015-10-14,704.4079719999999
1807144,2015-10-14,3.016525
1807170,2015-10-14,141.051501275
1807243,2015-10-14,1.4
1807036,2015-10-14,36.07744995
1807863,2015-10-14,185.9285882500001
1808386,2015-10-14,19.9375
1807520,2015-10-14,149.19992138750004
1808107,2015-10-14,0.1125
1807015,2015-10-14,5.9625
1808296,2015-10-14,936.35195475
1807074,2015-10-14,6.65
1807961,2015-10-14,6.1625
1807726,2015-10-14,2.6
1808543,2015-10-14,92.80126244999998
1808503,2015-10-14,0.0
1807898,2015-10-14,0.1625
1808155,2015-10-14,26.008262475
1808680,2015-10-14,23.0448249875
1807452,2015-10-14,135.980562375
1808364,2015-10-14,2781.373912500001
1806983,2015-10-14,2.2
1808484,2015-10-14,270.57223749999997
1807908,2015-10-14,3203.905775
1807032,2015-10-14,502.0916753750001
1806951,2015-10-14,2087.9767375
1808546,2015-10-14,2.1625
1807171,2015-10-14,216.12971775
1808346,2015-10-14,4529.780862500001
1806992,2015-10-14,52.50123761249999
1807186,2015-10-14,1128.3931875000003
1808157,2015-10-14,10.221562500000001
1807628,2015-10-14,0.85
1807602,2015-10-14,17.390062487500003
1807814,2015-10-14,1609.8314739999994
1808599,2015-10-14,0.0375
1806966,2015-10-14,190.71074987499998
1808666,2015-10-14,6.5375
1807584,2015-10-14,268.48422249999993
1807744,2015-10-14,0.0375
1808125,2015-10-14,70.385862575
1808273,2015-10-14,745.422132875
1807059,2015-10-14,2089.0946375
1807291,2015-10-14,6.375
1807524,2015-10-14,27.7489875
1807222,2015-10-14,154.08593249999998
1808238,2015-10-14,4904.9
1807445,2015-10-14,3.3125
1808504,2015-10-14,0.0
1807560,2015-10-14,45.601700125
1808110,2015-10-14,921.8917862500002
1807198,2015-10-14,0.5875
1807703,2015-10-14,356.45993775000005
1808833,2015-10-15,0.0
1809116,2015-10-15,5.075
1809937,2015-10-15,36.9264874875
1809196,2015-10-15,0.0125
1809577,2015-10-15,51.006337525
1810383,2015-10-15,2253.2568125
1810222,2015-10-15,1284.8830625000003
1808849,2015-10-15,0.025
1809504,2015-10-15,36.9127625
1809010,2015-10-15,25.785675025
1808799,2015-10-15,4623.7708875
1808802,2015-10-15,22.176724999999998
1809669,2015-10-15,34.5541
1810139,2015-10-15,5.5375
1809947,2015-10-15,89.73892
1810123,2015-10-15,1596.5069375000003
1809560,2015-10-15,80.1380125
1809176,2015-10-15,0.35
1809384,2015-10-15,16.1021499875
1809976,2015-10-15,220.033762875
1809516,2015-10-15,9.9215625
1810364,2015-10-15,0.25
1810511,2015-10-15,23.026150000000005
1808804,2015-10-15,543.8288136250001
1809498,2015-10-15,126.58081256249997
1808991,2015-10-15,772.2027187499999
1809534,2015-10-15,4215.1615624999995
1809944,2015-10-15,6.216525
1810141,2015-10-15,515.3872127499999
1810029,2015-10-15,5700.9
1809806,2015-10-15,8.3519875
1809717,2015-10-15,1797.6163999999997
1809225,2015-10-15,4.4
1809519,2015-10-15,543.7651125
1810041,2015-10-15,998.0714496249997
1809800,2015-10-15,1.85
1809462,2015-10-15,138.93795
1809969,2015-10-15,210.15526250000002
1809712,2015-10-15,218.83712400000005
1810205,2015-10-15,6.7625
1809265,2015-10-15,1136.6303125
1808855,2015-10-15,0.3625
1810282,2015-10-15,0.0
1808739,2015-10-15,150.9699124375
1809997,2015-10-15,115.93405000000003
1809138,2015-10-15,2991.7203125
1810350,2015-10-15,1532.1875125000001
1808897,2015-10-15,1.8625
1809694,2015-10-15,1107.8687
1809012,2015-10-15,162.78394999999995
1810025,2015-10-15,1723.7625
1810270,2015-10-15,149.5904125
1810454,2015-10-15,1589.8227375000001
1809467,2015-10-15,317.8274624999999
1809023,2015-10-15,78.43238745
1809392,2015-10-15,4.3375
1809862,2015-10-15,158.46055362500005
1809578,2015-10-15,0.2625
1809855,2015-10-15,2339.5618875
1809193,2015-10-15,0.025
1809796,2015-10-15,296.69373749999994
1808951,2015-10-15,0.1875
1808839,2015-10-15,110.89802495
1809229,2015-10-15,0.25
1809437,2015-10-15,1.425
1809256,2015-10-15,0.9875
1808912,2015-10-15,2.3875
1809718,2015-10-15,1.6375
1809479,2015-10-15,16.6375
1809174,2015-10-15,49.461225
1809970,2015-10-15,0.025
1809567,2015-10-15,1074.5549912499998
1809540,2015-10-15,267.60903787499996
1809062,2015-10-15,3.2875
1810319,2015-10-15,364.2766874999999
1809715,2015-10-15,182.39813937499994
1809389,2015-10-15,26.4264374875
1810366,2015-10-15,0.25
1809909,2015-10-15,155.89300087499998
1808859,2015-10-15,433.55112499999984
1810468,2015-10-15,168.11226275
1809962,2015-10-15,62.19989995000001
1808915,2015-10-15,0.0625
1809931,2015-10-15,28.4379125
1809453,2015-10-15,827.2416000000001
1810117,2015-10-15,0.125
1809127,2015-10-15,1.8375
1809440,2015-10-15,0.4
1809923,2015-10-15,454.6266625
1810158,2015-10-15,376.7707997500001
1809499,2015-10-15,125.69684620000001
1810036,2015-10-15,29.184545000000004
1809895,2015-10-15,127.320824825
1808743,2015-10-15,52.6973625
1810239,2015-10-15,476.6717852500001
1808862,2015-10-15,9.9375
1809899,2015-10-15,1.5
1810333,2015-10-15,4.9125
1809322,2015-10-15,2.3875
1809693,2015-10-15,17.3894875
1810116,2015-10-15,17.7978625
1810462,2015-10-15,48.898909887500004
1809558,2015-10-15,421.275
1810218,2015-10-15,2860.4814875
1809268,2015-10-15,207.04060612499998
1809345,2015-10-15,2.1496250037499998
1810176,2015-10-15,26.441124974999997
1808778,2015-10-15,4.9375
1808996,2015-10-15,1.875
1810195,2015-10-15,19.7733625
1809537,2015-10-15,22.260649975000003
1810061,2015-10-15,256.45038750000003
1809946,2015-10-15,225.78982487499994
1809436,2015-10-15,12.65
1810149,2015-10-15,7.9125
1810472,2015-10-15,15.897200000000002
1809192,2015-10-15,0.95
1808733,2015-10-15,2083.5131375
1810234,2015-10-15,34.065475012500016
1809500,2015-10-15,60.896187350000005
1809316,2015-10-15,98.56885005000001
1810481,2015-10-15,4.425
1810411,2015-10-15,1.1875
1810483,2015-10-15,0.0125
1809039,2015-10-15,1939.3923499999996
1808902,2015-10-15,970.1782375
1808932,2015-10-15,0.0
1810203,2015-10-15,22.040300000000002
1810184,2015-10-15,4.975
1810490,2015-10-15,103.626912475
1811346,2015-10-16,123.0411877
1811027,2015-10-16,1.2
1812174,2015-10-16,3993.0505999999996
1811671,2015-10-16,0.1
1811610,2015-10-16,237.4861500000001
1810822,2015-10-16,28.622574999999994
1810580,2015-10-16,5.1125
1811198,2015-10-16,3.0367500075
1811600,2015-10-16,14.23918749375
1811742,2015-10-16,300.1991998749999
1810636,2015-10-16,259.607075625
1811619,2015-10-16,301.791150125
1812160,2015-10-16,0.35
1811131,2015-10-16,133.1692623625
1811557,2015-10-16,104.850612525
1810551,2015-10-16,4.35
1811479,2015-10-16,151.16765
1810581,2015-10-16,3558.1756375000004
1812232,2015-10-16,0.0125
1811393,2015-10-16,1.1
1810567,2015-10-16,13.663737500000002
1811516,2015-10-16,3.75
1812205,2015-10-16,308.77281275000007
1811929,2015-10-16,43.22133123750001
1811709,2015-10-16,464.0613262500001
1811741,2015-10-16,320.2916650000001
1811559,2015-10-16,278.0891861249999
1812110,2015-10-16,2.45
1810528,2015-10-16,20.706162487500002
1812147,2015-10-16,147.2926875
1811948,2015-10-16,4.0
1810586,2015-10-16,532.227942875
1810692,2015-10-16,19.48885
1811682,2015-10-16,17.19245
1811213,2015-10-16,417.94361250000003
1811048,2015-10-16,1391.7374000000002
1812116,2015-10-16,5.75065
1811323,2015-10-16,6.1125
1811144,2015-10-16,581.8846617499999
1810561,2015-10-16,18.306112487500002
1810629,2015-10-16,170.16266237500002
1812261,2015-10-16,18.55815
1812027,2015-10-16,1910.2045375000002
1812265,2015-10-16,0.0125
1811322,2015-10-16,317.6798223750001
1811593,2015-10-16,265.456178875
1811877,2015-10-16,7633.625
1810715,2015-10-16,161.9970624375
1810526,2015-10-16,2.3375
1811329,2015-10-16,258.290871
1811949,2015-10-16,376.5303351249999
1812173,2015-10-16,171.990862875
1812068,2015-10-16,0.0
1811893,2015-10-16,1154.1841216250002
1810758,2015-10-16,21.319087500000002
1811645,2015-10-16,73.3758374625
1812251,2015-10-16,3.525
1811288,2015-10-16,0.575
1810966,2015-10-16,218.89174999999994
1812275,2015-10-16,2.0625
1810690,2015-10-16,7.9125
1810849,2015-10-16,933.175825375
1811687,2015-10-16,9.0840625
1812099,2015-10-16,1455.488075
1811080,2015-10-16,411.2297375
1811702,2015-10-16,3.4
1811058,2015-10-16,375.1171175
1810693,2015-10-16,36.23615
1811596,2015-10-16,259.52357425
1811248,2015-10-16,554.3432575
1812249,2015-10-16,33.0782375
1810633,2015-10-16,31.898649999999996
1811587,2015-10-16,8.9625
1812135,2015-10-16,17.91765
1811869,2015-10-16,0.0
1811226,2015-10-16,5.175
1811004,2015-10-16,100.61298749999999
1811265,2015-10-16,58.936074975
1811030,2015-10-16,5.5625
1811376,2015-10-16,9.925
1810583,2015-10-16,543.9873878750001
1812219,2015-10-16,715.5137987500001
1811424,2015-10-16,10.2243
1812030,2015-10-16,9.567325
1811608,2015-10-16,822.9619774999999
1811432,2015-10-16,40.08056254999999
1812053,2015-10-16,6.225
1811317,2015-10-16,9.625
1810887,2015-10-16,3113.6220125000004
1810978,2015-10-16,0.0125
1812114,2015-10-16,132.315224875
1810735,2015-10-16,195.89831237500002
1810998,2015-10-16,296.81742499999996
1811437,2015-10-16,0.2
1811022,2015-10-16,16.809975
1810917,2015-10-16,591.88017375
1810563,2015-10-16,194.70871250000002
1812191,2015-10-16,134.82596364999998
1810532,2015-10-16,10.717324999999999
1810961,2015-10-16,5.1125
1811897,2015-10-16,100.83740003749998
1811513,2015-10-16,165.2133491875
1811740,2015-10-16,1128.0174499999998
1812248,2015-10-16,15.570412499999998
1811124,2015-10-16,85.27483744999998
1811222,2015-10-16,0.8625
1812059,2015-10-16,160.26647506249998
1811185,2015-10-16,9.686612499999999
1811366,2015-10-16,11.4993125
1812260,2015-10-16,82.34597386249999
1810654,2015-10-16,53.41472499999999
1810521,2015-10-16,208.59487499999994
1811859,2015-10-16,34.244525012500006
1813839,2015-10-17,15.817325
1812465,2015-10-17,12.14715
1814012,2015-10-17,9.7
1813086,2015-10-17,18.303125
1813940,2015-10-17,83.08431731249998
1812315,2015-10-17,11.78245
1812544,2015-10-17,0.775
1812797,2015-10-17,571.1117250000001
1813058,2015-10-17,201.488450125
1813807,2015-10-17,713.310225125
1812648,2015-10-17,237.947126125
1812326,2015-10-17,39.032762600000005
1814043,2015-10-17,20.0458125
1812564,2015-10-17,9.2
1813321,2015-10-17,0.0125
1813027,2015-10-17,3790.5720375000005
1813678,2015-10-17,39.599124950000004
1813634,2015-10-17,15.35
1813883,2015-10-17,487.52292524999984
1813536,2015-10-17,2.8375
1813676,2015-10-17,471.7505115
1813260,2015-10-17,345.4040003749999
1813269,2015-10-17,318.39896287499994
1812757,2015-10-17,0.025
1812746,2015-10-17,5.5875
1813030,2015-10-17,641.534462875
1813229,2015-10-17,111.98912505000001
1813256,2015-10-17,867.4451375000001
1812743,2015-10-17,9.05
1812791,2015-10-17,3.9125
1813546,2015-10-17,0.175
1813427,2015-10-17,88.46868749999999
1812987,2015-10-17,6.2
1812643,2015-10-17,17.7096624875
1812358,2015-10-17,6.544075000000001
1812669,2015-10-17,5642.172024999999
1813548,2015-10-17,27.715999999999998
1812507,2015-10-17,79.02784375
1813568,2015-10-17,13.2375
1813994,2015-10-17,0.8875
1813671,2015-10-17,1291.36785325
1813842,2015-10-17,4776.540599999998
1812842,2015-10-17,16.6099875
1813658,2015-10-17,497.25855
1813775,2015-10-17,159.3504625
1812420,2015-10-17,6.175
1813503,2015-10-17,79.492525
1813331,2015-10-17,2.45
1813283,2015-10-17,6.6084499999999995
1812714,2015-10-17,362.1821383749999
1812630,2015-10-17,20.1510625
1813530,2015-10-17,24.566425
1813431,2015-10-17,47.2256625125
1812864,2015-10-17,157.41123726249995
1813408,2015-10-17,375.44270062500004
1813766,2015-10-17,2.625
1813478,2015-10-17,99.45491249999999
1813892,2015-10-17,2.6875
1813918,2015-10-17,1439.3835000000004
1812445,2015-10-17,8.0625
1813761,2015-10-17,39.783
1813988,2015-10-17,293.7868127500001
1813979,2015-10-17,7.4875
1813441,2015-10-17,342.740037875
1813025,2015-10-17,1629.13504875
1813041,2015-10-17,88.98340000000002
1813580,2015-10-17,214.24079999999987
1813381,2015-10-17,12.446975
1813156,2015-10-17,0.0125
1812945,2015-10-17,369.7450995
1813002,2015-10-17,41.544
1813809,2015-10-17,3601.2334999999994
1813129,2015-10-17,153.2068000125
1812716,2015-10-17,1.8375
1812758,2015-10-17,0.025
1812839,2015-10-17,1.1875
1812612,2015-10-17,6.575
1812806,2015-10-17,3.3875
1813627,2015-10-17,216.54816502500006
1814042,2015-10-17,107.55047504999997
1813186,2015-10-17,1.6875
1812504,2015-10-17,3586.6885375000006
1813275,2015-10-17,384.1867376249998
1813443,2015-10-17,8.8375
